location,date,violation_count,anomaly
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-12,1,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-14,1,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-17,2,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-21,2,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-22,2,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-28,3,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-01,1,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-04,4,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-05,4,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-07,1,1
"10th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-08,2,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-31,1,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-04,5,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-05,1,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-06,3,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-07,1,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-08,2,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-09,1,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-11,1,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-17,1,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-27,1,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-29,4,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-01,2,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-08,2,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-02,1,1
"10th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-07,3,1
"10th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-26,1,1
"10th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-03-01,1,1
"10th Main Road, Block 4, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",2023-12-08,1,1
"10th Main Road, Block 4E, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-19,1,1
"10th Main Road, Block 4E, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-21,1,1
"10th Main Road, Block A, Subramanya Nagar Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-01,1,1
"10th Main Road, Block A, Subramanya Nagar Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-13,1,1
"10th Main Road, Block A, Subramanya Nagar Stage 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-06,1,1
"10th Main Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",2024-03-28,1,1
"10th Main Road, Dhondusa Layout, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",2024-04-02,1,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-04,4,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-05,1,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-06,1,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-28,1,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-30,4,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-01,2,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-03,1,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-04,4,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-07,9,1
"10th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-08,21,1
"10th Main Road, Filor House, AECS Layout A Block, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-02,3,1
"10th Main Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",2024-02-24,1,1
"10th Main Road, ITI Layout, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-16,1,1
"10th Main Road, Jooganahalli, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-30,1,1
"10th Main Road, Jooganahalli, Block 2, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-01,1,1
"10th Main Road, Kerekodi Palya, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",2024-02-01,1,1
"10th Main Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",2024-04-06,1,1
"10th Main Road, Mount Joy Extension, Hanumantha Nagar, Bengaluru, Karnataka. Pin-560004 (India)",2024-02-14,1,1
"10th Main Road, Mount Joy Extension, Hanumantha Nagar, Bengaluru, Karnataka. Pin-560004 (India)",2024-04-03,1,1
"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2023-12-19,2,1
"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2023-12-21,1,1
"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2024-02-15,2,1
"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2024-02-27,1,1
"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2024-03-05,1,1
"10th Main Road, P&T Colony, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",2024-03-09,1,1
"10th Main Road, Palace Orchard Apartment, RMV Extension, Sadashiva Nagar, Bengaluru, Karnataka. Pin-560080 (India)",2024-03-04,1,1
"10th Main Road, Police Quarters, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",2024-03-01,4,1
"10th Main Road, Rajajinagar 3rd Block, Rajajinagar, Rajajinagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",2024-01-24,1,1
"10th Main Road, Rajajinagar 4th Block, Rama Mandira, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",2024-02-03,1,1
"10th Main Road, Rajajinagar 4th Block, Rama Mandira, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560010, India",2024-03-08,1,1
"10th Main Road, ST Bed Layout Extension, Block 4, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",2024-03-17,1,1
"10th Main Road, Shantiniketan Layout, Arakere, Bengaluru, Karnataka. Pin-560076 (India)",2024-02-24,1,1
"10th Main Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2023-11-29,1,1
"10th Main Road, Sri SV Chenna Krishnaiah Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-30,1,1
"10th Main Road, Sri Srinivasa Nagar Circle, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560050 (India)",2024-03-15,2,1
"10th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2023-12-01,1,1
"10th Main Road, Valliappa Nagar, Bengaluru, Karnataka. Pin-560001 (India)",2024-02-04,4,1
"10th Main Road, Vinayaka Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2024-02-21,1,1
"10th Main Road, Vinayaka Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2024-02-28,1,1
"11, 1st A Main Road, Sector A, Yelahanka New Town, Yelahanka Satellite Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560064, India",2024-03-03,1,1
"11th A Cross Road, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-02,1,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-01-13,1,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-01-22,1,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-02-10,1,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-02-17,2,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-02-27,39,-1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-02-28,7,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-06,1,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-07,8,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-13,7,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-15,2,1
"11th Cross Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-04-01,1,1
"11th Cross Road, Dayananda Slum, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-15,1,1
"11th Cross Road, Dr M Munivenkataswamy Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-01,1,1
"11th Cross Road, Govianu Jodidhar Atlantis, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",2024-02-05,1,1
"11th Cross Road, ITI Layout, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",2024-02-29,1,1
"11th Cross Road, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-01-30,1,1
"11th Cross Road, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-02-12,2,1
"11th Cross Road, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-02-17,1,1
"11th Cross Road, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-02-27,2,1
"11th Cross Road, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-02-29,1,1
"11th Cross Road, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-03-15,1,1
"11th Cross Road, Kadumalleshwara, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",2024-04-05,2,1
"11th Cross Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-01-13,1,1
"11th Cross Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-04,2,1
"11th Cross Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-05,1,1
"11th Cross Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-06,1,1
"11th Cross Road, Ketamaranahalli, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-22,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-01-09,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-01-10,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-03,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-09,3,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-11,7,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-12,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-13,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-14,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-16,7,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-18,4,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-19,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-02-23,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-06,4,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-18,3,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-19,4,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-27,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-03-28,1,1
"11th Cross Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",2024-04-03,3,1
"11th Cross Road, Mahalakshmi Layout, Bengaluru, Karnataka. Pin-560086 (India)",2024-02-06,1,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-02-05,1,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-02-12,1,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-02-29,2,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-08,2,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-11,1,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-18,1,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-20,1,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-21,1,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-22,2,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-27,2,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-29,2,1
"11th Cross Road, Metro Urbano, Muni Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",2024-04-07,3,1
"11th Cross Road, Narayanpura, Wilson Garden, Bengaluru, Karnataka. Pin-560030 (India)",2024-03-31,2,1
"11th Cross Road, Nethravathi Block, Vijaya Enclave, Mulki Sundar Ram Shetty Nagar, Bengaluru, Karnataka. Pin-560076 (India)",2024-02-03,1,1
"11th Cross Road, Prestige Technostar, Industrial Area Phase 1, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India)",2024-02-22,1,1
"11th Cross Road, Rahamaniya Nagar, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",2024-02-22,1,1
"11th Cross Road, SJR Brooklyn Apartment, Kundalhalli, Bengaluru, Karnataka. Pin-560037 (India)",2024-03-08,1,1
"11th Cross Road, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",2024-03-27,1,1
"11th Cross Road, Sri Gurukrupa Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",2024-03-01,1,1
"11th Cross Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-01-03,1,1
"11th Cross Road, Stage 2, Indiranagar, Bengaluru, Karnataka. Pin-560038 (India)",2024-03-08,5,1
"11th Main Road, Bescom Employees House Building Cooperative Society, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-02,5,1
"11th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-02-15,1,1
"11th Main Road, Block 3, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-04-07,1,1
"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2023-11-26,1,1
"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-01-13,1,1
"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-07,1,1
"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-25,1,1
"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-04-01,22,1
"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-04-03,6,1
"11th Main Road, Block 4, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-04-06,1,1
"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2023-12-02,1,1
"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2023-12-03,1,1
"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2024-02-24,1,1
"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2024-04-04,1,1
"11th Main Road, Block 4T East, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",2024-04-05,3,1
"11th Main Road, Bommanahalli Industrial Area, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",2024-02-01,1,1
"11th Main Road, Byrasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560011, India",2024-01-13,1,1
"11th Main Road, Byrasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560011, India",2024-02-04,1,1
"11th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-04,1,1
"11th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-18,1,1
"11th Main Road, Da Ra Bendre Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-03-08,2,1
"11th Main Road, ESI Hospital Junction, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",2024-03-30,1,1
"11th Main Road, Filor House, AECS Layout A Block, Kudlu, Bengaluru, Karnataka. Pin-560068 (India)",2024-03-02,7,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2023-12-01,1,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-01-13,3,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-01-24,3,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-01-30,2,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-02,2,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-04,2,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-06,4,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-13,7,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-14,1,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-23,4,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-02-26,5,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-03-07,1,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-03-08,1,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-03-15,1,1
"11th Main Road, Geetha Colony, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-03-28,4,1
"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2023-11-19,5,1
"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",2024-01-21,1,1
